   10285,  217.19,  241.00,   32.55,         1465.52,      2301787.50, 4,  211.56, -289.91,   18.01,   36.62
   10286,  217.19,  241.00,   32.31,         1465.52,      2301787.50, 4,  211.56, -289.91,   18.01,   36.62
   10287,  217.19,  241.00,   32.07,         1465.52,      2301787.50, 4,  211.56, -289.91,   18.01,   36.62
   10288,  217.07,  241.00,   32.80,         1465.52,      1850905.60, 4,  205.70, -327.59,   18.04,   36.61
   10289,  217.07,  241.00,   32.55,         1465.52,      1850905.60, 4,  205.70, -327.59,   18.04,   36.61
   10290,  217.07,  241.00,   32.30,         1465.52,      1850905.60, 4,  205.70, -327.59,   18.04,   36.61
   10291,  217.07,  241.00,   32.06,         1465.52,      1850905.60, 4,  205.70, -327.59,   18.04,   36.61
   10292,  216.86,  241.00,   32.81,         1465.52,      1274024.42, 4,  192.16, -399.81,   18.08,   36.61
   10293,  216.86,  241.00,   32.55,         1465.52,      1274024.42, 4,  192.16, -399.81,   18.08,   36.61
   10294,  216.86,  241.00,   32.30,         1465.52,      1274024.42, 4,  192.16, -399.81,   18.08,   36.61
   10295,  216.86,  241.00,   32.05,         1465.52,      1274024.42, 4,  192.16, -399.81,   18.08,   36.61
   10669,  216.66,  241.00,   31.43,         1703.13,       614973.74, 4,  182.74, -461.63,   18.77,   36.70
   10670,  216.98,  241.00,   31.43,         1703.13,       614973.74, 4,  182.74, -461.63,   18.77,   36.70
   10672,  216.91,  241.00,   32.44,         2464.67,       860185.17, 4,  186.36, -437.86,   18.09,   36.61
   10707,  216.80,  241.00,   43.48,          362.86,      1530175.89, 4,  195.79, -376.04,    7.17,   35.27
   10986,  217.63,  241.00,   44.48,         1758.54,      2443860.97, 4,  213.63, -276.62,    6.53,   35.25
   10988,  217.57,  241.00,   45.48,          737.12,       747006.38, 4,  190.87, -422.88,    5.94,   35.24
   12499,  223.48,  241.00,   32.80,         1786.98,      2434542.65, 4,  215.78, -245.50,   18.38,   36.73
   12500,  223.48,  241.00,   32.47,         1786.98,      2434542.65, 4,  215.78, -245.50,   18.38,   36.73
   12501,  223.48,  241.00,   32.14,         1786.98,      2434542.65, 4,  215.78, -245.50,   18.38,   36.73
   12607,  223.67,  241.00,   32.80,         1377.38,      2226625.39, 4,  214.13, -260.01,   18.40,   36.73
   12608,  223.67,  241.00,   32.46,         1377.38,      2226625.39, 4,  214.13, -260.01,   18.40,   36.73
   12609,  223.67,  241.00,   32.13,         1377.38,      2226625.39, 4,  214.13, -260.01,   18.40,   36.73
